"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"18",0.583333333333333,0.583333333333333,0.583388888888889,0.673583333333333,0.675,0.663888888888889,0.659722222222222,0.647222222222222,0.666666666666667,0.583333333333333,0.583333333333333,0.583388888888889,0.673583333333333,0.675,0.663888888888889,0.659722222222222,0.647222222222222,0.666666666666667,0.583333333333333,0.583333333333333,0.583388888888889,0.673583333333333,0.675,0.663888888888889,0.659722222222222,0.647222222222222,0.666666666666667
"19",0.633333333333333,0.628611111111111,0.629534722222222,0.640333333333333,0.676111111111111,0.677777777777778,0.716666666666667,0.791666666666667,0.833333333333333,0.633333333333333,0.628611111111111,0.629534722222222,0.640333333333333,0.676111111111111,0.677777777777778,0.716666666666667,0.791666666666667,0.833333333333333,0.633333333333333,0.628611111111111,0.629534722222222,0.640333333333333,0.676111111111111,0.677777777777778,0.716666666666667,0.791666666666667,0.833333333333333
"20",0.583333333333333,0.581805555555556,0.580513888888889,0.67325,0.7,0.7,0.748611111111111,0.666666666666667,0.666666666666667,0.583333333333333,0.581805555555556,0.580513888888889,0.67325,0.7,0.7,0.748611111111111,0.666666666666667,0.666666666666667,0.583333333333333,0.581805555555556,0.580513888888889,0.67325,0.7,0.7,0.748611111111111,0.666666666666667,0.666666666666667
"21",0.75,0.750277777777778,0.750958333333333,0.791166666666667,0.795,0.815277777777778,0.831944444444444,0.85,0.833333333333333,0.75,0.750277777777778,0.750958333333333,0.791166666666667,0.795,0.815277777777778,0.831944444444444,0.85,0.833333333333333,0.75,0.750277777777778,0.750958333333333,0.791166666666667,0.795,0.815277777777778,0.831944444444444,0.85,0.833333333333333
"22",0.6,0.599166666666667,0.600111111111111,0.622166666666667,0.638333333333333,0.654166666666667,0.654166666666667,0.686111111111111,0.666666666666667,0.6,0.599166666666667,0.600111111111111,0.622166666666667,0.638333333333333,0.654166666666667,0.654166666666667,0.686111111111111,0.666666666666667,0.6,0.599166666666667,0.600111111111111,0.622166666666667,0.638333333333333,0.654166666666667,0.654166666666667,0.686111111111111,0.666666666666667
"23",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"24",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"25",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"26",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"27",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"28",0.566666666666667,0.5625,0.5609375,0.593583333333333,0.605555555555556,0.640277777777778,0.636111111111111,0.594444444444444,0.666666666666667,0.566666666666667,0.5625,0.5609375,0.593583333333333,0.605555555555556,0.640277777777778,0.636111111111111,0.594444444444444,0.666666666666667,0.566666666666667,0.5625,0.5609375,0.593583333333333,0.605555555555556,0.640277777777778,0.636111111111111,0.594444444444444,0.666666666666667
"29",0.616666666666667,0.611527777777778,0.610048611111111,0.638833333333333,0.65,0.686805555555556,0.690277777777778,0.630555555555556,0.666666666666667,0.616666666666667,0.611527777777778,0.610048611111111,0.638833333333333,0.65,0.686805555555556,0.690277777777778,0.630555555555556,0.666666666666667,0.616666666666667,0.611527777777778,0.610048611111111,0.638833333333333,0.65,0.686805555555556,0.690277777777778,0.630555555555556,0.666666666666667
"30",0.616666666666667,0.61125,0.610340277777778,0.640333333333333,0.651111111111111,0.688194444444444,0.6875,0.630555555555556,0.666666666666667,0.616666666666667,0.61125,0.610340277777778,0.640333333333333,0.651111111111111,0.688194444444444,0.6875,0.630555555555556,0.666666666666667,0.616666666666667,0.61125,0.610340277777778,0.640333333333333,0.651111111111111,0.688194444444444,0.6875,0.630555555555556,0.666666666666667
"31",0.633333333333333,0.629305555555556,0.627916666666667,0.662166666666667,0.678333333333333,0.704861111111111,0.7,0.655555555555556,0.666666666666667,0.633333333333333,0.629305555555556,0.627916666666667,0.662166666666667,0.678333333333333,0.704861111111111,0.7,0.655555555555556,0.666666666666667,0.633333333333333,0.629305555555556,0.627916666666667,0.662166666666667,0.678333333333333,0.704861111111111,0.7,0.655555555555556,0.666666666666667
"32",0.533333333333333,0.539722222222222,0.538583333333333,0.5865,0.608333333333333,0.63125,0.611111111111111,0.591666666666667,0.666666666666667,0.533333333333333,0.539722222222222,0.538583333333333,0.5865,0.608333333333333,0.63125,0.611111111111111,0.591666666666667,0.666666666666667,0.533333333333333,0.539722222222222,0.538583333333333,0.5865,0.608333333333333,0.63125,0.611111111111111,0.591666666666667,0.666666666666667
"33",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",0.65,0.647916666666667,0.647965277777778,0.63375,0.61,0.629861111111111,0.619444444444444,0.625,0.666666666666667,0.65,0.647916666666667,0.647965277777778,0.63375,0.61,0.629861111111111,0.619444444444444,0.625,0.666666666666667,0.65,0.647916666666667,0.647965277777778,0.63375,0.61,0.629861111111111,0.619444444444444,0.625,0.666666666666667
"35",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"37",0.583333333333333,0.585416666666667,0.585979166666667,0.588083333333333,0.581111111111111,0.602083333333333,0.606944444444445,0.608333333333333,0.833333333333333,0.583333333333333,0.585416666666667,0.585979166666667,0.588083333333333,0.581111111111111,0.602083333333333,0.606944444444445,0.608333333333333,0.833333333333333,0.583333333333333,0.585416666666667,0.585979166666667,0.588083333333333,0.581111111111111,0.602083333333333,0.606944444444445,0.608333333333333,0.833333333333333
"38",0.55,0.552222222222222,0.5518125,0.531166666666667,0.516111111111111,0.538194444444444,0.536111111111111,0.55,0.666666666666667,0.55,0.552222222222222,0.5518125,0.531166666666667,0.516111111111111,0.538194444444444,0.536111111111111,0.55,0.666666666666667,0.55,0.552222222222222,0.5518125,0.531166666666667,0.516111111111111,0.538194444444444,0.536111111111111,0.55,0.666666666666667
"39",0.716666666666667,0.72375,0.724423611111111,0.714583333333333,0.711666666666667,0.723611111111111,0.745833333333333,0.613888888888889,0.833333333333333,0.716666666666667,0.72375,0.724423611111111,0.714583333333333,0.711666666666667,0.723611111111111,0.745833333333333,0.613888888888889,0.833333333333333,0.716666666666667,0.72375,0.724423611111111,0.714583333333333,0.711666666666667,0.723611111111111,0.745833333333333,0.613888888888889,0.833333333333333
"40",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"42",0.616666666666667,0.618055555555556,0.618743055555556,0.625916666666667,0.620555555555556,0.611805555555555,0.644444444444444,0.563888888888889,0.666666666666667,0.616666666666667,0.618055555555556,0.618743055555556,0.625916666666667,0.620555555555556,0.611805555555555,0.644444444444444,0.563888888888889,0.666666666666667,0.616666666666667,0.618055555555556,0.618743055555556,0.625916666666667,0.620555555555556,0.611805555555555,0.644444444444444,0.563888888888889,0.666666666666667
"43",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"44",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"45",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"46",0.833333333333333,0.827916666666667,0.828284722222222,0.887,0.896666666666667,0.902777777777778,0.934722222222222,0.95,0.833333333333333,0.833333333333333,0.827916666666667,0.828284722222222,0.887,0.896666666666667,0.902777777777778,0.934722222222222,0.95,0.833333333333333,0.833333333333333,0.827916666666667,0.828284722222222,0.887,0.896666666666667,0.902777777777778,0.934722222222222,0.95,0.833333333333333
"47",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"48",0.716666666666667,0.715972222222222,0.715159722222222,0.728333333333333,0.736111111111111,0.760416666666667,0.793055555555556,0.8,1,0.716666666666667,0.715972222222222,0.715159722222222,0.728333333333333,0.736111111111111,0.760416666666667,0.793055555555556,0.8,1,0.716666666666667,0.715972222222222,0.715159722222222,0.728333333333333,0.736111111111111,0.760416666666667,0.793055555555556,0.8,1
"49",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"50",0.766666666666667,0.769166666666667,0.769145833333333,0.846416666666667,0.843333333333333,0.848611111111111,0.852777777777778,0.916666666666667,1,0.766666666666667,0.769166666666667,0.769145833333333,0.846416666666667,0.843333333333333,0.848611111111111,0.852777777777778,0.916666666666667,1,0.766666666666667,0.769166666666667,0.769145833333333,0.846416666666667,0.843333333333333,0.848611111111111,0.852777777777778,0.916666666666667,1
"51",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"52",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",0.716666666666667,0.720277777777778,0.72,0.769166666666667,0.767777777777778,0.772222222222222,0.716666666666667,0.822222222222222,0.666666666666667,0.716666666666667,0.720277777777778,0.72,0.769166666666667,0.767777777777778,0.772222222222222,0.716666666666667,0.822222222222222,0.666666666666667,0.716666666666667,0.720277777777778,0.72,0.769166666666667,0.767777777777778,0.772222222222222,0.716666666666667,0.822222222222222,0.666666666666667
"54",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"55",0.9,0.901527777777778,0.901131944444444,0.966666666666667,0.978888888888889,0.986805555555555,0.986111111111111,1,1,0.9,0.901527777777778,0.901131944444444,0.966666666666667,0.978888888888889,0.986805555555555,0.986111111111111,1,1,0.9,0.901527777777778,0.901131944444444,0.966666666666667,0.978888888888889,0.986805555555555,0.986111111111111,1,1
"56",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"59",0.7,0.696805555555555,0.6969375,0.7275,0.742777777777778,0.745833333333333,0.791666666666667,0.722222222222222,0.833333333333333,0.7,0.696805555555555,0.6969375,0.7275,0.742777777777778,0.745833333333333,0.791666666666667,0.722222222222222,0.833333333333333,0.7,0.696805555555555,0.6969375,0.7275,0.742777777777778,0.745833333333333,0.791666666666667,0.722222222222222,0.833333333333333
"60",0.7,0.696805555555556,0.696958333333333,0.727833333333333,0.743888888888889,0.752083333333333,0.8,0.738888888888889,0.833333333333333,0.7,0.696805555555556,0.696958333333333,0.727833333333333,0.743888888888889,0.752083333333333,0.8,0.738888888888889,0.833333333333333,0.7,0.696805555555556,0.696958333333333,0.727833333333333,0.743888888888889,0.752083333333333,0.8,0.738888888888889,0.833333333333333
"61",0.616666666666667,0.607638888888889,0.608201388888889,0.6205,0.626666666666667,0.629166666666667,0.659722222222222,0.613888888888889,0.666666666666667,0.616666666666667,0.607638888888889,0.608201388888889,0.6205,0.626666666666667,0.629166666666667,0.659722222222222,0.613888888888889,0.666666666666667,0.616666666666667,0.607638888888889,0.608201388888889,0.6205,0.626666666666667,0.629166666666667,0.659722222222222,0.613888888888889,0.666666666666667
"62",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"63",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64",0.716666666666667,0.72,0.719756944444444,0.700333333333333,0.718888888888889,0.767361111111111,0.795833333333333,0.836111111111111,0.833333333333333,0.716666666666667,0.72,0.719756944444444,0.700333333333333,0.718888888888889,0.767361111111111,0.795833333333333,0.836111111111111,0.833333333333333,0.716666666666667,0.72,0.719756944444444,0.700333333333333,0.718888888888889,0.767361111111111,0.795833333333333,0.836111111111111,0.833333333333333
"65",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",0.65,0.648055555555556,0.647645833333333,0.619583333333333,0.628333333333333,0.654166666666667,0.719444444444444,0.675,1,0.65,0.648055555555556,0.647645833333333,0.619583333333333,0.628333333333333,0.654166666666667,0.719444444444444,0.675,1,0.65,0.648055555555556,0.647645833333333,0.619583333333333,0.628333333333333,0.654166666666667,0.719444444444444,0.675,1
"69",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70",0.6,0.596666666666667,0.596020833333333,0.538416666666667,0.535,0.542361111111111,0.623611111111111,0.588888888888889,1,0.6,0.596666666666667,0.596020833333333,0.538416666666667,0.535,0.542361111111111,0.623611111111111,0.588888888888889,1,0.6,0.596666666666667,0.596020833333333,0.538416666666667,0.535,0.542361111111111,0.623611111111111,0.588888888888889,1
"71",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"73",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",0.616666666666667,0.609722222222222,0.610534722222222,0.655416666666667,0.672777777777778,0.70625,0.676388888888889,0.755555555555556,1,0.616666666666667,0.609722222222222,0.610534722222222,0.655416666666667,0.672777777777778,0.70625,0.676388888888889,0.755555555555556,1,0.616666666666667,0.609722222222222,0.610534722222222,0.655416666666667,0.672777777777778,0.70625,0.676388888888889,0.755555555555556,1
"75",0.616666666666667,0.610833333333333,0.611895833333333,0.6585,0.675555555555555,0.697916666666667,0.670833333333333,0.733333333333333,1,0.616666666666667,0.610833333333333,0.611895833333333,0.6585,0.675555555555555,0.697916666666667,0.670833333333333,0.733333333333333,1,0.616666666666667,0.610833333333333,0.611895833333333,0.6585,0.675555555555555,0.697916666666667,0.670833333333333,0.733333333333333,1
"76",0.683333333333333,0.678472222222222,0.679097222222222,0.748333333333333,0.757222222222222,0.781944444444444,0.790277777777778,0.758333333333333,0.833333333333333,0.683333333333333,0.678472222222222,0.679097222222222,0.748333333333333,0.757222222222222,0.781944444444444,0.790277777777778,0.758333333333333,0.833333333333333,0.683333333333333,0.678472222222222,0.679097222222222,0.748333333333333,0.757222222222222,0.781944444444444,0.790277777777778,0.758333333333333,0.833333333333333
"77",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",0.65,0.642222222222222,0.642576388888889,0.728833333333333,0.741111111111111,0.751388888888889,0.763888888888889,0.775,0.833333333333333,0.65,0.642222222222222,0.642576388888889,0.728833333333333,0.741111111111111,0.751388888888889,0.763888888888889,0.775,0.833333333333333,0.65,0.642222222222222,0.642576388888889,0.728833333333333,0.741111111111111,0.751388888888889,0.763888888888889,0.775,0.833333333333333
"80",0.65,0.64125,0.641868055555556,0.730416666666667,0.738333333333333,0.747222222222222,0.761111111111111,0.777777777777778,0.833333333333333,0.65,0.64125,0.641868055555556,0.730416666666667,0.738333333333333,0.747222222222222,0.761111111111111,0.777777777777778,0.833333333333333,0.65,0.64125,0.641868055555556,0.730416666666667,0.738333333333333,0.747222222222222,0.761111111111111,0.777777777777778,0.833333333333333
"81",0.716666666666667,0.713194444444444,0.712479166666667,0.754,0.775555555555556,0.776388888888889,0.805555555555556,0.822222222222222,0.833333333333333,0.716666666666667,0.713194444444444,0.712479166666667,0.754,0.775555555555556,0.776388888888889,0.805555555555556,0.822222222222222,0.833333333333333,0.716666666666667,0.713194444444444,0.712479166666667,0.754,0.775555555555556,0.776388888888889,0.805555555555556,0.822222222222222,0.833333333333333
"82",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",0.633333333333333,0.626527777777778,0.625715277777778,0.682916666666667,0.711111111111111,0.725694444444444,0.718055555555556,0.755555555555556,0.833333333333333,0.633333333333333,0.626527777777778,0.625715277777778,0.682916666666667,0.711111111111111,0.725694444444444,0.718055555555556,0.755555555555556,0.833333333333333,0.633333333333333,0.626527777777778,0.625715277777778,0.682916666666667,0.711111111111111,0.725694444444444,0.718055555555556,0.755555555555556,0.833333333333333
"85",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",0.583333333333333,0.585694444444445,0.586222222222222,0.63175,0.631666666666667,0.613194444444444,0.6375,0.769444444444444,0.666666666666667,0.583333333333333,0.585694444444445,0.586222222222222,0.63175,0.631666666666667,0.613194444444444,0.6375,0.769444444444444,0.666666666666667,0.583333333333333,0.585694444444445,0.586222222222222,0.63175,0.631666666666667,0.613194444444444,0.6375,0.769444444444444,0.666666666666667
"87",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",0.716666666666667,0.718333333333333,0.718784722222222,0.775166666666667,0.791666666666667,0.802083333333333,0.820833333333333,0.855555555555556,0.833333333333333,0.716666666666667,0.718333333333333,0.718784722222222,0.775166666666667,0.791666666666667,0.802083333333333,0.820833333333333,0.855555555555556,0.833333333333333,0.716666666666667,0.718333333333333,0.718784722222222,0.775166666666667,0.791666666666667,0.802083333333333,0.820833333333333,0.855555555555556,0.833333333333333
"89",0.733333333333333,0.738055555555555,0.738263888888889,0.782583333333333,0.793888888888889,0.80625,0.822222222222222,0.861111111111111,0.666666666666667,0.733333333333333,0.738055555555555,0.738263888888889,0.782583333333333,0.793888888888889,0.80625,0.822222222222222,0.861111111111111,0.666666666666667,0.733333333333333,0.738055555555555,0.738263888888889,0.782583333333333,0.793888888888889,0.80625,0.822222222222222,0.861111111111111,0.666666666666667
"90",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0.866666666666667,0.865277777777778,0.865541666666667,0.88525,0.891666666666667,0.89375,0.956944444444444,0.913888888888889,1,0.866666666666667,0.865277777777778,0.865541666666667,0.88525,0.891666666666667,0.89375,0.956944444444444,0.913888888888889,1,0.866666666666667,0.865277777777778,0.865541666666667,0.88525,0.891666666666667,0.89375,0.956944444444444,0.913888888888889,1
"95",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0.916666666666667,0.918333333333333,0.9185,0.925166666666667,0.931111111111111,0.952777777777778,0.954166666666667,1,1,0.916666666666667,0.918333333333333,0.9185,0.925166666666667,0.931111111111111,0.952777777777778,0.954166666666667,1,1,0.916666666666667,0.918333333333333,0.9185,0.925166666666667,0.931111111111111,0.952777777777778,0.954166666666667,1,1
"98",0.916666666666667,0.917916666666667,0.9179375,0.926666666666667,0.931111111111111,0.952777777777778,0.954166666666667,1,1,0.916666666666667,0.917916666666667,0.9179375,0.926666666666667,0.931111111111111,0.952777777777778,0.954166666666667,1,1,0.916666666666667,0.917916666666667,0.9179375,0.926666666666667,0.931111111111111,0.952777777777778,0.954166666666667,1,1
"99",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",0.7,0.698611111111111,0.698972222222222,0.759916666666667,0.776111111111111,0.7875,0.761111111111111,0.783333333333333,0.833333333333333,0.7,0.698611111111111,0.698972222222222,0.759916666666667,0.776111111111111,0.7875,0.761111111111111,0.783333333333333,0.833333333333333,0.7,0.698611111111111,0.698972222222222,0.759916666666667,0.776111111111111,0.7875,0.761111111111111,0.783333333333333,0.833333333333333
"102",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",0.683333333333333,0.68125,0.682222222222222,0.763333333333333,0.778888888888889,0.789583333333333,0.759722222222222,0.777777777777778,0.833333333333333,0.683333333333333,0.68125,0.682222222222222,0.763333333333333,0.778888888888889,0.789583333333333,0.759722222222222,0.777777777777778,0.833333333333333,0.683333333333333,0.68125,0.682222222222222,0.763333333333333,0.778888888888889,0.789583333333333,0.759722222222222,0.777777777777778,0.833333333333333
"105",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",0.716666666666667,0.709305555555556,0.709618055555556,0.7235,0.718888888888889,0.676388888888889,0.708333333333333,0.708333333333333,0.833333333333333,0.716666666666667,0.709305555555556,0.709618055555556,0.7235,0.718888888888889,0.676388888888889,0.708333333333333,0.708333333333333,0.833333333333333,0.716666666666667,0.709305555555556,0.709618055555556,0.7235,0.718888888888889,0.676388888888889,0.708333333333333,0.708333333333333,0.833333333333333
"108",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",0.666666666666667,0.657916666666667,0.658402777777778,0.649583333333333,0.650555555555556,0.602083333333333,0.606944444444445,0.616666666666667,1,0.666666666666667,0.657916666666667,0.658402777777778,0.649583333333333,0.650555555555556,0.602083333333333,0.606944444444445,0.616666666666667,1,0.666666666666667,0.657916666666667,0.658402777777778,0.649583333333333,0.650555555555556,0.602083333333333,0.606944444444445,0.616666666666667,1
"110",0.65,0.642638888888889,0.643243055555555,0.6125,0.604444444444444,0.552083333333333,0.616666666666667,0.563888888888889,1,0.65,0.642638888888889,0.643243055555555,0.6125,0.604444444444444,0.552083333333333,0.616666666666667,0.563888888888889,1,0.65,0.642638888888889,0.643243055555555,0.6125,0.604444444444444,0.552083333333333,0.616666666666667,0.563888888888889,1
"111",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
