"","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety","NP","F1","F2","F3","F4","F5","PYT","AYT","Variety"
"32",0.833333333333333,0.836944444444444,0.837361111111111,0.813833333333333,0.796666666666667,0.780555555555556,0.691666666666667,0.944444444444444,1,0.833333333333333,0.836944444444444,0.837361111111111,0.813833333333333,0.796666666666667,0.780555555555556,0.691666666666667,0.944444444444444,1,0.833333333333333,0.836944444444444,0.837361111111111,0.813833333333333,0.796666666666667,0.780555555555556,0.691666666666667,0.944444444444444,1
"33",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"34",0.833333333333333,0.836388888888889,0.836777777777778,0.817166666666667,0.806666666666667,0.788888888888889,0.716666666666667,0.966666666666667,1,0.833333333333333,0.836388888888889,0.836777777777778,0.817166666666667,0.806666666666667,0.788888888888889,0.716666666666667,0.966666666666667,1,0.833333333333333,0.836388888888889,0.836777777777778,0.817166666666667,0.806666666666667,0.788888888888889,0.716666666666667,0.966666666666667,1
"35",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"36",0.833333333333333,0.836388888888889,0.836819444444444,0.820166666666667,0.81,0.786111111111111,0.727777777777778,0.966666666666667,1,0.833333333333333,0.836388888888889,0.836819444444444,0.820166666666667,0.81,0.786111111111111,0.727777777777778,0.966666666666667,1,0.833333333333333,0.836388888888889,0.836819444444444,0.820166666666667,0.81,0.786111111111111,0.727777777777778,0.966666666666667,1
"37",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"38",0.9,0.900555555555556,0.900958333333333,0.949,0.931111111111111,0.938888888888889,1,1,1,0.9,0.900555555555556,0.900958333333333,0.949,0.931111111111111,0.938888888888889,1,1,1,0.9,0.900555555555556,0.900958333333333,0.949,0.931111111111111,0.938888888888889,1,1,1
"39",0.666666666666667,0.670833333333333,0.670375,0.616,0.601111111111111,0.575,0.541666666666667,0.705555555555556,0.5,0.666666666666667,0.670833333333333,0.670375,0.616,0.601111111111111,0.575,0.541666666666667,0.705555555555556,0.5,0.666666666666667,0.670833333333333,0.670375,0.616,0.601111111111111,0.575,0.541666666666667,0.705555555555556,0.5
"40",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"41",0.8,0.8,0.800652777777778,0.871666666666667,0.886666666666667,0.895833333333333,0.944444444444444,1,1,0.8,0.8,0.800652777777778,0.871666666666667,0.886666666666667,0.895833333333333,0.944444444444444,1,1,0.8,0.8,0.800652777777778,0.871666666666667,0.886666666666667,0.895833333333333,0.944444444444444,1,1
"42",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"43",0.9,0.899722222222222,0.899944444444444,0.9415,0.953333333333333,0.972222222222222,0.975,1,1,0.9,0.899722222222222,0.899944444444444,0.9415,0.953333333333333,0.972222222222222,0.975,1,1,0.9,0.899722222222222,0.899944444444444,0.9415,0.953333333333333,0.972222222222222,0.975,1,1
"44",0.9,0.899722222222222,0.899930555555556,0.940333333333333,0.954444444444444,0.975,0.975,1,1,0.9,0.899722222222222,0.899930555555556,0.940333333333333,0.954444444444444,0.975,0.975,1,1,0.9,0.899722222222222,0.899930555555556,0.940333333333333,0.954444444444444,0.975,0.975,1,1
"45",0.9,0.9,0.900472222222222,0.941,0.955555555555556,0.972222222222222,0.975,1,1,0.9,0.9,0.900472222222222,0.941,0.955555555555556,0.972222222222222,0.975,1,1,0.9,0.9,0.900472222222222,0.941,0.955555555555556,0.972222222222222,0.975,1,1
"46",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"47",0.866666666666667,0.866666666666667,0.867763888888889,0.891666666666667,0.882222222222222,0.877777777777778,0.894444444444444,0.933333333333333,1,0.866666666666667,0.866666666666667,0.867763888888889,0.891666666666667,0.882222222222222,0.877777777777778,0.894444444444444,0.933333333333333,1,0.866666666666667,0.866666666666667,0.867763888888889,0.891666666666667,0.882222222222222,0.877777777777778,0.894444444444444,0.933333333333333,1
"48",0.933333333333333,0.933333333333333,0.933597222222222,0.941333333333333,0.94,0.922222222222222,0.913888888888889,1,1,0.933333333333333,0.933333333333333,0.933597222222222,0.941333333333333,0.94,0.922222222222222,0.913888888888889,1,1,0.933333333333333,0.933333333333333,0.933597222222222,0.941333333333333,0.94,0.922222222222222,0.913888888888889,1,1
"49",0.933333333333333,0.933333333333333,0.933527777777778,0.940666666666667,0.94,0.922222222222222,0.913888888888889,1,1,0.933333333333333,0.933333333333333,0.933527777777778,0.940666666666667,0.94,0.922222222222222,0.913888888888889,1,1,0.933333333333333,0.933333333333333,0.933527777777778,0.940666666666667,0.94,0.922222222222222,0.913888888888889,1,1
"50",0.933333333333333,0.933333333333333,0.9335,0.939333333333333,0.938888888888889,0.922222222222222,0.913888888888889,1,1,0.933333333333333,0.933333333333333,0.9335,0.939333333333333,0.938888888888889,0.922222222222222,0.913888888888889,1,1,0.933333333333333,0.933333333333333,0.9335,0.939333333333333,0.938888888888889,0.922222222222222,0.913888888888889,1,1
"51",0.933333333333333,0.933333333333333,0.933819444444444,0.941666666666667,0.938888888888889,0.925,0.908333333333333,1,1,0.933333333333333,0.933333333333333,0.933819444444444,0.941666666666667,0.938888888888889,0.925,0.908333333333333,1,1,0.933333333333333,0.933333333333333,0.933819444444444,0.941666666666667,0.938888888888889,0.925,0.908333333333333,1,1
"52",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"53",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"54",0.866666666666667,0.866666666666667,0.867944444444444,0.904833333333333,0.896666666666667,0.870833333333333,0.925,1,1,0.866666666666667,0.866666666666667,0.867944444444444,0.904833333333333,0.896666666666667,0.870833333333333,0.925,1,1,0.866666666666667,0.866666666666667,0.867944444444444,0.904833333333333,0.896666666666667,0.870833333333333,0.925,1,1
"55",0.866666666666667,0.866666666666667,0.867152777777778,0.902833333333333,0.894444444444444,0.863888888888889,0.922222222222222,1,1,0.866666666666667,0.866666666666667,0.867152777777778,0.902833333333333,0.894444444444444,0.863888888888889,0.922222222222222,1,1,0.866666666666667,0.866666666666667,0.867152777777778,0.902833333333333,0.894444444444444,0.863888888888889,0.922222222222222,1,1
"56",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"57",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"58",0.866666666666667,0.866666666666667,0.868111111111111,0.894,0.903333333333333,0.880555555555556,0.930555555555556,1,1,0.866666666666667,0.866666666666667,0.868111111111111,0.894,0.903333333333333,0.880555555555556,0.930555555555556,1,1,0.866666666666667,0.866666666666667,0.868111111111111,0.894,0.903333333333333,0.880555555555556,0.930555555555556,1,1
"59",0.566666666666667,0.566388888888889,0.567486111111111,0.594166666666667,0.602222222222222,0.55,0.558333333333333,0.5,0.666666666666667,0.566666666666667,0.566388888888889,0.567486111111111,0.594166666666667,0.602222222222222,0.55,0.558333333333333,0.5,0.666666666666667,0.566666666666667,0.566388888888889,0.567486111111111,0.594166666666667,0.602222222222222,0.55,0.558333333333333,0.5,0.666666666666667
"60",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"61",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"62",0.8,0.8,0.799736111111111,0.870166666666667,0.885555555555556,0.902777777777778,0.872222222222222,0.877777777777778,1,0.8,0.8,0.799736111111111,0.870166666666667,0.885555555555556,0.902777777777778,0.872222222222222,0.877777777777778,1,0.8,0.8,0.799736111111111,0.870166666666667,0.885555555555556,0.902777777777778,0.872222222222222,0.877777777777778,1
"63",0.8,0.8,0.800208333333333,0.870333333333333,0.885555555555556,0.901388888888889,0.872222222222222,0.877777777777778,1,0.8,0.8,0.800208333333333,0.870333333333333,0.885555555555556,0.901388888888889,0.872222222222222,0.877777777777778,1,0.8,0.8,0.800208333333333,0.870333333333333,0.885555555555556,0.901388888888889,0.872222222222222,0.877777777777778,1
"64",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"65",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"66",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"67",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"68",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"69",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"70",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"71",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"72",0.8,0.8,0.798958333333333,0.865833333333333,0.872222222222222,0.838888888888889,0.85,0.855555555555556,1,0.8,0.8,0.798958333333333,0.865833333333333,0.872222222222222,0.838888888888889,0.85,0.855555555555556,1,0.8,0.8,0.798958333333333,0.865833333333333,0.872222222222222,0.838888888888889,0.85,0.855555555555556,1
"73",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"74",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"75",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"76",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"77",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"78",0.933333333333333,0.933333333333333,0.93275,0.9685,0.976666666666667,1,1,1,1,0.933333333333333,0.933333333333333,0.93275,0.9685,0.976666666666667,1,1,1,1,0.933333333333333,0.933333333333333,0.93275,0.9685,0.976666666666667,1,1,1,1
"79",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0.966666666666667,0.966944444444444,0.966958333333333,0.981333333333333,0.981111111111111,1,1,1,1,0.966666666666667,0.966944444444444,0.966958333333333,0.981333333333333,0.981111111111111,1,1,1,1,0.966666666666667,0.966944444444444,0.966958333333333,0.981333333333333,0.981111111111111,1,1,1,1
"88",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0.866666666666667,0.866666666666667,0.86825,0.911666666666667,0.916666666666667,0.927777777777778,0.933333333333333,1,1,0.866666666666667,0.866666666666667,0.86825,0.911666666666667,0.916666666666667,0.927777777777778,0.933333333333333,1,1,0.866666666666667,0.866666666666667,0.86825,0.911666666666667,0.916666666666667,0.927777777777778,0.933333333333333,1,1
"91",0.866666666666667,0.866666666666667,0.867722222222222,0.9085,0.9,0.906944444444444,0.908333333333333,1,1,0.866666666666667,0.866666666666667,0.867722222222222,0.9085,0.9,0.906944444444444,0.908333333333333,1,1,0.866666666666667,0.866666666666667,0.867722222222222,0.9085,0.9,0.906944444444444,0.908333333333333,1,1
"92",0.866666666666667,0.866666666666667,0.866875,0.9025,0.903333333333333,0.929166666666667,0.927777777777778,1,1,0.866666666666667,0.866666666666667,0.866875,0.9025,0.903333333333333,0.929166666666667,0.927777777777778,1,1,0.866666666666667,0.866666666666667,0.866875,0.9025,0.903333333333333,0.929166666666667,0.927777777777778,1,1
"93",0.866666666666667,0.866666666666667,0.866944444444444,0.901833333333333,0.901111111111111,0.927777777777778,0.922222222222222,1,1,0.866666666666667,0.866666666666667,0.866944444444444,0.901833333333333,0.901111111111111,0.927777777777778,0.922222222222222,1,1,0.866666666666667,0.866666666666667,0.866944444444444,0.901833333333333,0.901111111111111,0.927777777777778,0.922222222222222,1,1
"94",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0.933333333333333,0.933333333333333,0.933819444444444,0.964833333333333,0.963333333333333,0.954166666666667,1,1,1,0.933333333333333,0.933333333333333,0.933819444444444,0.964833333333333,0.963333333333333,0.954166666666667,1,1,1,0.933333333333333,0.933333333333333,0.933819444444444,0.964833333333333,0.963333333333333,0.954166666666667,1,1,1
"96",0.533333333333333,0.528333333333333,0.527916666666667,0.616166666666667,0.612222222222222,0.586111111111111,0.536111111111111,0.672222222222222,0.666666666666667,0.533333333333333,0.528333333333333,0.527916666666667,0.616166666666667,0.612222222222222,0.586111111111111,0.536111111111111,0.672222222222222,0.666666666666667,0.533333333333333,0.528333333333333,0.527916666666667,0.616166666666667,0.612222222222222,0.586111111111111,0.536111111111111,0.672222222222222,0.666666666666667
"97",0.533333333333333,0.528333333333333,0.52825,0.6155,0.616666666666667,0.593055555555556,0.541666666666667,0.661111111111111,0.666666666666667,0.533333333333333,0.528333333333333,0.52825,0.6155,0.616666666666667,0.593055555555556,0.541666666666667,0.661111111111111,0.666666666666667,0.533333333333333,0.528333333333333,0.52825,0.6155,0.616666666666667,0.593055555555556,0.541666666666667,0.661111111111111,0.666666666666667
"98",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",0.866666666666667,0.866666666666667,0.8655,0.901666666666667,0.922222222222222,0.940277777777778,0.936111111111111,1,1,0.866666666666667,0.866666666666667,0.8655,0.901666666666667,0.922222222222222,0.940277777777778,0.936111111111111,1,1,0.866666666666667,0.866666666666667,0.8655,0.901666666666667,0.922222222222222,0.940277777777778,0.936111111111111,1,1
"100",0.533333333333333,0.5325,0.533583333333333,0.551,0.531111111111111,0.508333333333333,0.686111111111111,0.733333333333333,0.666666666666667,0.533333333333333,0.5325,0.533583333333333,0.551,0.531111111111111,0.508333333333333,0.686111111111111,0.733333333333333,0.666666666666667,0.533333333333333,0.5325,0.533583333333333,0.551,0.531111111111111,0.508333333333333,0.686111111111111,0.733333333333333,0.666666666666667
"101",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"102",0.533333333333333,0.534444444444444,0.535277777777778,0.552833333333333,0.536666666666667,0.501388888888889,0.677777777777778,0.722222222222222,0.666666666666667,0.533333333333333,0.534444444444444,0.535277777777778,0.552833333333333,0.536666666666667,0.501388888888889,0.677777777777778,0.722222222222222,0.666666666666667,0.533333333333333,0.534444444444444,0.535277777777778,0.552833333333333,0.536666666666667,0.501388888888889,0.677777777777778,0.722222222222222,0.666666666666667
"103",0.5,0.505833333333333,0.506805555555556,0.578,0.565555555555556,0.5375,0.644444444444444,0.722222222222222,0.666666666666667,0.5,0.505833333333333,0.506805555555556,0.578,0.565555555555556,0.5375,0.644444444444444,0.722222222222222,0.666666666666667,0.5,0.505833333333333,0.506805555555556,0.578,0.565555555555556,0.5375,0.644444444444444,0.722222222222222,0.666666666666667
"104",0.6,0.603055555555556,0.603986111111111,0.742833333333333,0.74,0.708333333333333,0.633333333333333,0.583333333333333,1,0.6,0.603055555555556,0.603986111111111,0.742833333333333,0.74,0.708333333333333,0.633333333333333,0.583333333333333,1,0.6,0.603055555555556,0.603986111111111,0.742833333333333,0.74,0.708333333333333,0.633333333333333,0.583333333333333,1
"105",0.7,0.700833333333333,0.699833333333333,0.637333333333333,0.647777777777778,0.661111111111111,0.775,0.877777777777778,1,0.7,0.700833333333333,0.699833333333333,0.637333333333333,0.647777777777778,0.661111111111111,0.775,0.877777777777778,1,0.7,0.700833333333333,0.699833333333333,0.637333333333333,0.647777777777778,0.661111111111111,0.775,0.877777777777778,1
"106",0.9,0.9025,0.902666666666667,0.918,0.943333333333333,0.972222222222222,0.955555555555556,0.966666666666667,1,0.9,0.9025,0.902666666666667,0.918,0.943333333333333,0.972222222222222,0.955555555555556,0.966666666666667,1,0.9,0.9025,0.902666666666667,0.918,0.943333333333333,0.972222222222222,0.955555555555556,0.966666666666667,1
"107",0.9,0.901388888888889,0.901694444444444,0.915,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1,0.9,0.901388888888889,0.901694444444444,0.915,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1,0.9,0.901388888888889,0.901694444444444,0.915,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1
"108",0.9,0.901944444444444,0.902263888888889,0.9155,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1,0.9,0.901944444444444,0.902263888888889,0.9155,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1,0.9,0.901944444444444,0.902263888888889,0.9155,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1
"109",0.9,0.901944444444444,0.902541666666667,0.915166666666667,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1,0.9,0.901944444444444,0.902541666666667,0.915166666666667,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1,0.9,0.901944444444444,0.902541666666667,0.915166666666667,0.935555555555556,0.966666666666667,0.944444444444444,0.966666666666667,1
"110",0.933333333333333,0.933333333333333,0.933986111111111,0.967833333333333,0.976666666666667,1,1,1,1,0.933333333333333,0.933333333333333,0.933986111111111,0.967833333333333,0.976666666666667,1,1,1,1,0.933333333333333,0.933333333333333,0.933986111111111,0.967833333333333,0.976666666666667,1,1,1,1
"111",0.933333333333333,0.933333333333333,0.934180555555556,0.9665,0.975555555555556,1,1,1,1,0.933333333333333,0.933333333333333,0.934180555555556,0.9665,0.975555555555556,1,1,1,1,0.933333333333333,0.933333333333333,0.934180555555556,0.9665,0.975555555555556,1,1,1,1
"112",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
